Open Time,Open,High,Low,Close,Close Time
2022-10-16 13:00:00,234.40000000,234.40000000,234.40000000,234.40000000,2022-10-16 13:00:59.999
2022-10-16 13:01:00,234.40000000,234.41000000,234.40000000,234.41000000,2022-10-16 13:01:59.999
2022-10-16 13:02:00,234.41000000,234.63000000,234.40000000,234.41000000,2022-10-16 13:02:59.999
2022-10-16 13:03:00,234.41000000,234.41000000,234.41000000,234.41000000,2022-10-16 13:03:59.999
2022-10-16 13:04:00,234.67000000,234.67000000,234.66000000,234.66000000,2022-10-16 13:04:59.999
2022-10-16 13:05:00,234.66000000,234.66000000,234.66000000,234.66000000,2022-10-16 13:05:59.999
2022-10-16 13:06:00,234.66000000,234.66000000,234.66000000,234.66000000,2022-10-16 13:06:59.999
2022-10-16 13:07:00,234.66000000,234.96000000,234.66000000,234.96000000,2022-10-16 13:07:59.999
2022-10-16 13:08:00,234.96000000,234.96000000,234.96000000,234.96000000,2022-10-16 13:08:59.999
2022-10-16 13:09:00,234.98000000,235.01000000,234.98000000,235.01000000,2022-10-16 13:09:59.999
2022-10-16 13:10:00,235.17000000,235.21000000,235.17000000,235.21000000,2022-10-16 13:10:59.999
2022-10-16 13:11:00,235.03000000,235.08000000,234.42000000,235.08000000,2022-10-16 13:11:59.999
2022-10-16 13:12:00,235.06000000,235.06000000,234.54000000,234.54000000,2022-10-16 13:12:59.999
2022-10-16 13:13:00,234.51000000,234.61000000,234.22000000,234.39000000,2022-10-16 13:13:59.999
2022-10-16 13:14:00,234.23000000,234.41000000,234.10000000,234.41000000,2022-10-16 13:14:59.999
2022-10-16 13:15:00,234.41000000,235.71000000,234.40000000,234.77000000,2022-10-16 13:15:59.999
2022-10-16 13:16:00,234.48000000,234.68000000,234.36000000,234.68000000,2022-10-16 13:16:59.999
2022-10-16 13:17:00,234.67000000,234.67000000,234.39000000,234.39000000,2022-10-16 13:17:59.999
2022-10-16 13:18:00,234.86000000,235.05000000,234.86000000,234.95000000,2022-10-16 13:18:59.999
2022-10-16 13:19:00,235.24000000,236.08000000,235.24000000,235.24000000,2022-10-16 13:19:59.999
2022-10-16 13:20:00,235.26000000,235.50000000,234.97000000,235.49000000,2022-10-16 13:20:59.999
2022-10-16 13:21:00,235.76000000,235.78000000,235.54000000,235.74000000,2022-10-16 13:21:59.999
2022-10-16 13:22:00,235.43000000,235.43000000,235.30000000,235.30000000,2022-10-16 13:22:59.999
2022-10-16 13:23:00,235.29000000,235.29000000,234.10000000,234.10000000,2022-10-16 13:23:59.999
2022-10-16 13:24:00,234.21000000,234.58000000,234.21000000,234.52000000,2022-10-16 13:24:59.999
2022-10-16 13:25:00,234.65000000,234.65000000,234.63000000,234.63000000,2022-10-16 13:25:59.999
2022-10-16 13:26:00,234.64000000,234.64000000,234.64000000,234.64000000,2022-10-16 13:26:59.999
2022-10-16 13:27:00,234.63000000,234.75000000,234.12000000,234.63000000,2022-10-16 13:27:59.999
2022-10-16 13:28:00,234.64000000,234.64000000,234.63000000,234.63000000,2022-10-16 13:28:59.999
2022-10-16 13:29:00,234.74000000,234.83000000,234.13000000,234.83000000,2022-10-16 13:29:59.999
2022-10-16 13:30:00,235.13000000,235.69000000,235.13000000,235.66000000,2022-10-16 13:30:59.999
2022-10-16 13:31:00,235.66000000,235.66000000,235.18000000,235.20000000,2022-10-16 13:31:59.999
2022-10-16 13:32:00,235.22000000,235.22000000,235.18000000,235.18000000,2022-10-16 13:32:59.999
2022-10-16 13:33:00,235.17000000,235.19000000,235.17000000,235.19000000,2022-10-16 13:33:59.999
2022-10-16 13:34:00,235.18000000,235.19000000,234.97000000,235.17000000,2022-10-16 13:34:59.999
2022-10-16 13:35:00,235.17000000,235.17000000,235.07000000,235.07000000,2022-10-16 13:35:59.999
2022-10-16 13:36:00,235.04000000,235.07000000,234.87000000,235.07000000,2022-10-16 13:36:59.999
2022-10-16 13:37:00,235.08000000,235.34000000,235.00000000,235.34000000,2022-10-16 13:37:59.999
2022-10-16 13:38:00,235.34000000,235.34000000,235.34000000,235.34000000,2022-10-16 13:38:59.999
2022-10-16 13:39:00,235.02000000,235.05000000,234.89000000,235.02000000,2022-10-16 13:39:59.999
2022-10-16 13:40:00,235.01000000,235.01000000,234.96000000,234.96000000,2022-10-16 13:40:59.999
2022-10-16 13:41:00,234.96000000,234.96000000,234.44000000,234.44000000,2022-10-16 13:41:59.999
2022-10-16 13:42:00,234.44000000,234.44000000,234.44000000,234.44000000,2022-10-16 13:42:59.999
2022-10-16 13:43:00,234.53000000,234.53000000,234.53000000,234.53000000,2022-10-16 13:43:59.999
2022-10-16 13:44:00,234.60000000,234.60000000,234.44000000,234.44000000,2022-10-16 13:44:59.999
2022-10-16 13:45:00,234.44000000,234.44000000,234.13000000,234.13000000,2022-10-16 13:45:59.999
2022-10-16 13:46:00,234.14000000,234.43000000,234.13000000,234.43000000,2022-10-16 13:46:59.999
2022-10-16 13:47:00,234.42000000,234.42000000,234.31000000,234.31000000,2022-10-16 13:47:59.999
2022-10-16 13:48:00,234.32000000,234.32000000,234.31000000,234.31000000,2022-10-16 13:48:59.999
2022-10-16 13:49:00,234.32000000,234.54000000,234.32000000,234.54000000,2022-10-16 13:49:59.999
2022-10-16 13:50:00,234.64000000,234.72000000,234.63000000,234.63000000,2022-10-16 13:50:59.999
2022-10-16 13:51:00,234.67000000,234.70000000,234.67000000,234.70000000,2022-10-16 13:51:59.999
2022-10-16 13:52:00,234.97000000,235.00000000,234.97000000,235.00000000,2022-10-16 13:52:59.999
2022-10-16 13:53:00,234.93000000,235.20000000,234.93000000,235.00000000,2022-10-16 13:53:59.999
2022-10-16 13:54:00,234.96000000,235.04000000,234.78000000,234.87000000,2022-10-16 13:54:59.999
2022-10-16 13:55:00,234.56000000,234.56000000,234.54000000,234.54000000,2022-10-16 13:55:59.999
2022-10-16 13:56:00,234.59000000,234.59000000,234.59000000,234.59000000,2022-10-16 13:56:59.999
2022-10-16 13:57:00,234.59000000,234.63000000,234.54000000,234.54000000,2022-10-16 13:57:59.999
2022-10-16 13:58:00,234.54000000,234.54000000,234.54000000,234.54000000,2022-10-16 13:58:59.999
2022-10-16 13:59:00,234.54000000,234.86000000,234.54000000,234.70000000,2022-10-16 13:59:59.999
2022-10-16 14:00:00,234.71000000,234.71000000,234.71000000,234.71000000,2022-10-16 14:00:59.999
2022-10-16 14:01:00,234.71000000,234.71000000,234.61000000,234.61000000,2022-10-16 14:01:59.999
2022-10-16 14:02:00,234.45000000,234.61000000,234.44000000,234.61000000,2022-10-16 14:02:59.999
2022-10-16 14:03:00,234.61000000,234.61000000,234.61000000,234.61000000,2022-10-16 14:03:59.999
2022-10-16 14:04:00,234.63000000,234.63000000,234.63000000,234.63000000,2022-10-16 14:04:59.999
2022-10-16 14:05:00,234.63000000,234.63000000,234.62000000,234.62000000,2022-10-16 14:05:59.999
2022-10-16 14:06:00,234.62000000,234.66000000,234.61000000,234.65000000,2022-10-16 14:06:59.999
2022-10-16 14:07:00,234.65000000,234.65000000,234.46000000,234.47000000,2022-10-16 14:07:59.999
2022-10-16 14:08:00,234.47000000,234.47000000,234.46000000,234.46000000,2022-10-16 14:08:59.999
2022-10-16 14:09:00,234.68000000,234.68000000,234.46000000,234.46000000,2022-10-16 14:09:59.999
2022-10-16 14:10:00,234.46000000,234.46000000,234.46000000,234.46000000,2022-10-16 14:10:59.999
