Open Time,Open,High,Low,Close,Close Time
2022-03-02 05:00:00,43.06100000,43.10200000,43.06100000,43.09900000,2022-03-02 05:00:59.999
2022-03-02 05:01:00,43.06900000,43.06900000,43.06800000,43.06800000,2022-03-02 05:01:59.999
2022-03-02 05:02:00,43.05800000,43.05800000,43.00900000,43.00900000,2022-03-02 05:02:59.999
2022-03-02 05:03:00,42.99100000,42.99300000,42.99100000,42.99300000,2022-03-02 05:03:59.999
2022-03-02 05:04:00,43.01900000,43.01900000,43.01900000,43.01900000,2022-03-02 05:04:59.999
2022-03-02 05:05:00,43.01900000,43.01900000,43.01900000,43.01900000,2022-03-02 05:05:59.999
2022-03-02 05:06:00,43.05100000,43.05100000,43.01800000,43.01800000,2022-03-02 05:06:59.999
2022-03-02 05:07:00,42.99000000,42.99000000,42.99000000,42.99000000,2022-03-02 05:07:59.999
2022-03-02 05:08:00,42.97900000,43.02100000,42.97900000,43.02100000,2022-03-02 05:08:59.999
2022-03-02 05:09:00,43.02100000,43.02100000,43.02100000,43.02100000,2022-03-02 05:09:59.999
2022-03-02 05:10:00,43.10400000,43.10400000,43.10400000,43.10400000,2022-03-02 05:10:59.999
2022-03-02 05:11:00,43.10400000,43.10400000,43.10400000,43.10400000,2022-03-02 05:11:59.999
2022-03-02 05:12:00,43.10400000,43.10400000,43.10400000,43.10400000,2022-03-02 05:12:59.999
2022-03-02 05:13:00,43.10400000,43.10400000,43.10400000,43.10400000,2022-03-02 05:13:59.999
2022-03-02 05:14:00,43.10400000,43.10400000,43.10400000,43.10400000,2022-03-02 05:14:59.999
2022-03-02 05:15:00,43.01300000,43.01300000,43.01000000,43.01000000,2022-03-02 05:15:59.999
2022-03-02 05:16:00,43.06600000,43.06600000,43.06600000,43.06600000,2022-03-02 05:16:59.999
2022-03-02 05:17:00,43.06600000,43.10400000,43.06600000,43.10400000,2022-03-02 05:17:59.999
2022-03-02 05:18:00,43.16200000,43.16300000,43.08100000,43.08100000,2022-03-02 05:18:59.999
2022-03-02 05:19:00,43.12200000,43.12200000,43.03600000,43.07600000,2022-03-02 05:19:59.999
2022-03-02 05:20:00,43.07600000,43.07600000,43.07600000,43.07600000,2022-03-02 05:20:59.999
2022-03-02 05:21:00,43.02700000,43.02700000,43.02700000,43.02700000,2022-03-02 05:21:59.999
2022-03-02 05:22:00,43.02700000,43.12400000,43.00000000,43.12400000,2022-03-02 05:22:59.999
2022-03-02 05:23:00,43.10600000,43.12400000,43.10600000,43.12400000,2022-03-02 05:23:59.999
2022-03-02 05:24:00,43.12400000,43.12400000,43.12400000,43.12400000,2022-03-02 05:24:59.999
