Open Time,Open,High,Low,Close,Close Time
2022-08-20 13:00:00,107.54000000,107.74000000,107.43000000,107.54000000,2022-08-20 13:00:59.999
2022-08-20 13:01:00,107.44000000,107.72000000,107.40000000,107.60000000,2022-08-20 13:01:59.999
2022-08-20 13:02:00,107.61000000,107.83000000,106.23000000,106.50000000,2022-08-20 13:02:59.999
2022-08-20 13:03:00,106.48000000,106.48000000,105.15000000,105.49000000,2022-08-20 13:03:59.999
2022-08-20 13:04:00,105.81000000,106.22000000,105.64000000,105.64000000,2022-08-20 13:04:59.999
2022-08-20 13:05:00,105.65000000,105.91000000,105.65000000,105.86000000,2022-08-20 13:05:59.999
2022-08-20 13:06:00,105.69000000,105.86000000,105.30000000,105.52000000,2022-08-20 13:06:59.999
2022-08-20 13:07:00,105.30000000,105.38000000,105.15000000,105.38000000,2022-08-20 13:07:59.999
2022-08-20 13:08:00,105.38000000,105.60000000,105.16000000,105.56000000,2022-08-20 13:08:59.999
2022-08-20 13:09:00,105.80000000,106.03000000,105.73000000,105.89000000,2022-08-20 13:09:59.999
2022-08-20 13:10:00,105.86000000,105.89000000,105.23000000,105.23000000,2022-08-20 13:10:59.999
2022-08-20 13:11:00,105.41000000,105.44000000,105.23000000,105.40000000,2022-08-20 13:11:59.999
2022-08-20 13:12:00,105.40000000,105.40000000,105.39000000,105.39000000,2022-08-20 13:12:59.999
2022-08-20 13:13:00,105.39000000,105.45000000,105.39000000,105.40000000,2022-08-20 13:13:59.999
2022-08-20 13:14:00,105.38000000,106.50000000,105.38000000,106.14000000,2022-08-20 13:14:59.999
2022-08-20 13:15:00,106.23000000,106.97000000,106.23000000,106.76000000,2022-08-20 13:15:59.999
2022-08-20 13:16:00,106.76000000,107.05000000,106.23000000,107.05000000,2022-08-20 13:16:59.999
2022-08-20 13:17:00,107.05000000,107.33000000,106.53000000,107.33000000,2022-08-20 13:17:59.999
2022-08-20 13:18:00,107.23000000,107.24000000,107.00000000,107.09000000,2022-08-20 13:18:59.999
2022-08-20 13:19:00,106.94000000,107.09000000,106.58000000,107.09000000,2022-08-20 13:19:59.999
2022-08-20 13:20:00,107.12000000,107.42000000,106.94000000,106.94000000,2022-08-20 13:20:59.999
2022-08-20 13:21:00,107.23000000,107.32000000,107.19000000,107.32000000,2022-08-20 13:21:59.999
2022-08-20 13:22:00,107.32000000,107.50000000,107.09000000,107.40000000,2022-08-20 13:22:59.999
2022-08-20 13:23:00,107.48000000,107.55000000,107.29000000,107.50000000,2022-08-20 13:23:59.999
2022-08-20 13:24:00,107.50000000,107.61000000,107.09000000,107.11000000,2022-08-20 13:24:59.999
2022-08-20 13:25:00,107.09000000,107.21000000,106.89000000,107.19000000,2022-08-20 13:25:59.999
2022-08-20 13:26:00,107.19000000,107.20000000,106.80000000,106.81000000,2022-08-20 13:26:59.999
2022-08-20 13:27:00,106.81000000,106.87000000,106.56000000,106.74000000,2022-08-20 13:27:59.999
2022-08-20 13:28:00,106.87000000,106.96000000,106.74000000,106.96000000,2022-08-20 13:28:59.999
2022-08-20 13:29:00,106.96000000,107.09000000,106.78000000,106.95000000,2022-08-20 13:29:59.999
2022-08-20 13:30:00,106.87000000,107.41000000,106.87000000,107.21000000,2022-08-20 13:30:59.999
2022-08-20 13:31:00,107.28000000,108.08000000,107.21000000,108.08000000,2022-08-20 13:31:59.999
2022-08-20 13:32:00,108.10000000,110.75000000,108.10000000,110.74000000,2022-08-20 13:32:59.999
2022-08-20 13:33:00,110.71000000,110.83000000,110.00000000,110.25000000,2022-08-20 13:33:59.999
2022-08-20 13:34:00,110.48000000,110.49000000,108.00000000,108.58000000,2022-08-20 13:34:59.999
2022-08-20 13:35:00,108.81000000,109.89000000,108.34000000,109.09000000,2022-08-20 13:35:59.999
2022-08-20 13:36:00,109.34000000,111.00000000,109.25000000,110.79000000,2022-08-20 13:36:59.999
2022-08-20 13:37:00,110.53000000,112.50000000,110.53000000,112.32000000,2022-08-20 13:37:59.999
2022-08-20 13:38:00,112.50000000,113.00000000,112.00000000,112.47000000,2022-08-20 13:38:59.999
2022-08-20 13:39:00,112.47000000,114.00000000,112.04000000,113.00000000,2022-08-20 13:39:59.999
2022-08-20 13:40:00,113.00000000,113.25000000,112.01000000,112.28000000,2022-08-20 13:40:59.999
2022-08-20 13:41:00,112.28000000,113.41000000,112.19000000,112.28000000,2022-08-20 13:41:59.999
2022-08-20 13:42:00,112.59000000,113.41000000,112.31000000,113.04000000,2022-08-20 13:42:59.999
2022-08-20 13:43:00,113.04000000,113.20000000,111.34000000,111.42000000,2022-08-20 13:43:59.999
