Open Time,Open,High,Low,Close,Close Time
2022-09-06 21:00:00,120.36000000,120.36000000,120.10000000,120.10000000,2022-09-06 21:00:59.999
2022-09-06 21:01:00,120.10000000,120.10000000,119.88000000,120.10000000,2022-09-06 21:01:59.999
2022-09-06 21:02:00,120.01000000,120.02000000,120.01000000,120.01000000,2022-09-06 21:02:59.999
2022-09-06 21:03:00,119.97000000,119.98000000,119.97000000,119.98000000,2022-09-06 21:03:59.999
2022-09-06 21:04:00,119.97000000,119.98000000,119.72000000,119.72000000,2022-09-06 21:04:59.999
2022-09-06 21:05:00,119.72000000,119.95000000,119.72000000,119.95000000,2022-09-06 21:05:59.999
2022-09-06 21:06:00,119.97000000,120.07000000,119.97000000,120.07000000,2022-09-06 21:06:59.999
2022-09-06 21:07:00,120.07000000,120.07000000,119.96000000,119.97000000,2022-09-06 21:07:59.999
2022-09-06 21:08:00,119.96000000,120.20000000,119.96000000,120.19000000,2022-09-06 21:08:59.999
2022-09-06 21:09:00,120.22000000,120.22000000,119.77000000,119.77000000,2022-09-06 21:09:59.999
2022-09-06 21:10:00,119.78000000,119.78000000,119.78000000,119.78000000,2022-09-06 21:10:59.999
2022-09-06 21:11:00,119.93000000,119.93000000,119.93000000,119.93000000,2022-09-06 21:11:59.999
2022-09-06 21:12:00,119.93000000,119.93000000,119.93000000,119.93000000,2022-09-06 21:12:59.999
2022-09-06 21:13:00,120.01000000,120.13000000,120.01000000,120.13000000,2022-09-06 21:13:59.999
2022-09-06 21:14:00,120.20000000,120.20000000,119.95000000,119.97000000,2022-09-06 21:14:59.999
2022-09-06 21:15:00,119.95000000,120.13000000,119.95000000,120.00000000,2022-09-06 21:15:59.999
2022-09-06 21:16:00,120.00000000,120.00000000,120.00000000,120.00000000,2022-09-06 21:16:59.999
2022-09-06 21:17:00,120.01000000,120.02000000,120.00000000,120.02000000,2022-09-06 21:17:59.999
2022-09-06 21:18:00,120.08000000,120.09000000,119.62000000,120.08000000,2022-09-06 21:18:59.999
2022-09-06 21:19:00,120.07000000,120.07000000,120.07000000,120.07000000,2022-09-06 21:19:59.999
2022-09-06 21:20:00,119.65000000,119.67000000,119.65000000,119.67000000,2022-09-06 21:20:59.999
2022-09-06 21:21:00,119.66000000,119.66000000,119.66000000,119.66000000,2022-09-06 21:21:59.999
2022-09-06 21:22:00,119.66000000,120.01000000,119.66000000,119.66000000,2022-09-06 21:22:59.999
2022-09-06 21:23:00,120.25000000,120.30000000,120.25000000,120.30000000,2022-09-06 21:23:59.999
2022-09-06 21:24:00,120.30000000,120.30000000,119.84000000,119.84000000,2022-09-06 21:24:59.999
2022-09-06 21:25:00,120.30000000,120.30000000,119.98000000,120.12000000,2022-09-06 21:25:59.999
2022-09-06 21:26:00,120.30000000,120.30000000,120.30000000,120.30000000,2022-09-06 21:26:59.999
2022-09-06 21:27:00,120.30000000,120.31000000,120.30000000,120.31000000,2022-09-06 21:27:59.999
2022-09-06 21:28:00,120.30000000,120.53000000,120.15000000,120.35000000,2022-09-06 21:28:59.999
2022-09-06 21:29:00,120.35000000,120.54000000,120.35000000,120.35000000,2022-09-06 21:29:59.999
2022-09-06 21:30:00,120.35000000,120.35000000,120.35000000,120.35000000,2022-09-06 21:30:59.999
2022-09-06 21:31:00,120.35000000,120.50000000,120.20000000,120.20000000,2022-09-06 21:31:59.999
2022-09-06 21:32:00,120.00000000,120.00000000,119.84000000,119.84000000,2022-09-06 21:32:59.999
2022-09-06 21:33:00,119.97000000,119.97000000,119.84000000,119.84000000,2022-09-06 21:33:59.999
2022-09-06 21:34:00,120.21000000,120.21000000,120.21000000,120.21000000,2022-09-06 21:34:59.999
2022-09-06 21:35:00,120.18000000,120.18000000,120.18000000,120.18000000,2022-09-06 21:35:59.999
2022-09-06 21:36:00,120.18000000,120.18000000,120.18000000,120.18000000,2022-09-06 21:36:59.999
2022-09-06 21:37:00,120.03000000,120.07000000,119.90000000,120.06000000,2022-09-06 21:37:59.999
2022-09-06 21:38:00,120.06000000,120.12000000,119.86000000,119.90000000,2022-09-06 21:38:59.999
2022-09-06 21:39:00,120.04000000,120.87000000,120.04000000,120.50000000,2022-09-06 21:39:59.999
2022-09-06 21:40:00,120.50000000,120.66000000,120.15000000,120.50000000,2022-09-06 21:40:59.999
2022-09-06 21:41:00,120.50000000,120.90000000,120.23000000,120.50000000,2022-09-06 21:41:59.999
2022-09-06 21:42:00,120.50000000,120.81000000,120.50000000,120.66000000,2022-09-06 21:42:59.999
2022-09-06 21:43:00,120.80000000,120.83000000,120.60000000,120.60000000,2022-09-06 21:43:59.999
2022-09-06 21:44:00,120.59000000,120.59000000,120.40000000,120.40000000,2022-09-06 21:44:59.999
2022-09-06 21:45:00,120.41000000,120.51000000,120.24000000,120.51000000,2022-09-06 21:45:59.999
2022-09-06 21:46:00,120.51000000,120.61000000,120.51000000,120.61000000,2022-09-06 21:46:59.999
