Open Time,Open,High,Low,Close,Close Time
2022-08-17 13:00:00,57.10000000,57.20000000,57.10000000,57.20000000,2022-08-17 13:00:59.999
2022-08-17 13:01:00,57.00000000,57.00000000,56.90000000,56.90000000,2022-08-17 13:01:59.999
2022-08-17 13:02:00,57.20000000,57.20000000,57.20000000,57.20000000,2022-08-17 13:02:59.999
2022-08-17 13:03:00,57.10000000,57.10000000,57.10000000,57.10000000,2022-08-17 13:03:59.999
2022-08-17 13:04:00,57.10000000,57.10000000,57.10000000,57.10000000,2022-08-17 13:04:59.999
2022-08-17 13:05:00,57.10000000,57.10000000,57.10000000,57.10000000,2022-08-17 13:05:59.999
2022-08-17 13:06:00,57.10000000,57.10000000,57.10000000,57.10000000,2022-08-17 13:06:59.999
2022-08-17 13:07:00,57.00000000,57.10000000,56.90000000,57.00000000,2022-08-17 13:07:59.999
2022-08-17 13:08:00,57.00000000,57.10000000,57.00000000,57.10000000,2022-08-17 13:08:59.999
2022-08-17 13:09:00,57.10000000,57.10000000,57.00000000,57.00000000,2022-08-17 13:09:59.999
2022-08-17 13:10:00,57.00000000,57.00000000,57.00000000,57.00000000,2022-08-17 13:10:59.999
2022-08-17 13:11:00,57.00000000,57.00000000,57.00000000,57.00000000,2022-08-17 13:11:59.999
2022-08-17 13:12:00,57.00000000,57.00000000,56.80000000,56.80000000,2022-08-17 13:12:59.999
2022-08-17 13:13:00,56.80000000,56.80000000,56.80000000,56.80000000,2022-08-17 13:13:59.999
2022-08-17 13:14:00,56.90000000,56.90000000,56.90000000,56.90000000,2022-08-17 13:14:59.999
2022-08-17 13:15:00,56.80000000,56.80000000,56.80000000,56.80000000,2022-08-17 13:15:59.999
2022-08-17 13:16:00,56.80000000,56.80000000,56.80000000,56.80000000,2022-08-17 13:16:59.999
2022-08-17 13:17:00,56.80000000,56.80000000,56.70000000,56.70000000,2022-08-17 13:17:59.999
2022-08-17 13:18:00,56.70000000,56.70000000,56.70000000,56.70000000,2022-08-17 13:18:59.999
2022-08-17 13:19:00,56.70000000,56.70000000,56.70000000,56.70000000,2022-08-17 13:19:59.999
2022-08-17 13:20:00,56.70000000,56.70000000,56.70000000,56.70000000,2022-08-17 13:20:59.999
